datetime,TDRY,RLH,PRSS,HPRAB
1664121600,12.2,70.0,1010.0,0.0
1664125200,11.7,72.0,1009.8,0.0
1664128800,10.8,77.0,1009.6,0.0
1664132400,11.1,81.0,1009.3,0.0
1664136000,10.7,85.0,1009.0,0.0
1664139600,10.3,87.0,1008.9,0.0
1664143200,10.6,84.0,1008.5,0.0
1664146800,10.6,84.0,1008.4,0.0
1664150400,10.4,84.0,1008.1,0.0
1664154000,10.3,88.0,1007.8,0.0
1664157600,9.8,88.0,1007.6,0.0
1664161200,9.4,90.0,1007.4,0.0
1664164800,9.2,92.0,1007.2,0.0
1664168400,9.7,90.0,1007.1,0.0
1664172000,10.0,92.0,1007.0,0.0
1664175600,9.6,93.0,1007.1,0.0
1664179200,11.4,86.0,1007.2,0.0
1664182800,12.4,81.0,1006.9,0.0
1664186400,14.2,69.0,1006.7,0.0
1664190000,15.1,59.0,1006.5,0.0
1664193600,15.2,59.0,1006.4,0.0
1664197200,15.5,59.0,1006.2,0.0
1664200800,15.6,58.0,1006.1,0.0
1664204400,15.2,59.0,1006.0,0.0
1664208000,14.5,62.0,1006.2,0.0
1664211600,13.7,69.0,1006.2,0.0
1664215200,13.2,70.0,1006.2,0.0
1664218800,12.7,71.0,1006.3,0.0
1664222400,12.4,73.0,1006.4,0.0
1664226000,11.4,77.0,1006.4,0.0
1664229600,11.0,79.0,1006.4,0.0
1664233200,10.6,80.0,1006.2,0.0
1664236800,10.3,82.0,1006.0,0.0
1664240400,9.8,83.0,1005.9,0.0
1664244000,9.3,86.0,1005.9,0.0
1664247600,8.9,88.0,1005.7,0.0
1664251200,8.4,89.0,1005.7,0.0
1664254800,8.1,90.0,1005.7,0.0
1664258400,9.3,85.0,1005.7,0.0
1664262000,11.3,79.0,1005.8,0.0
1664265600,12.9,74.0,1006.0,0.0
1664269200,14.1,71.0,1005.8,0.0
1664272800,14.6,69.0,1005.7,0.0
1664276400,14.2,71.0,1005.7,0.0
1664280000,14.0,71.0,1005.6,0.0
1664283600,14.1,72.0,1005.5,0.0
1664287200,14.4,71.0,1005.4,0.0
1664290800,14.9,66.0,1005.3,0.0
1664294400,14.3,70.0,1005.3,0.0
1664298000,13.5,74.0,1005.3,0.0
1664301600,12.7,77.0,1005.5,0.0
1664305200,12.1,77.0,1005.6,0.0
1664308800,11.3,79.0,1005.4,0.0
1664312400,10.7,81.0,1005.6,0.0
1664316000,10.3,82.0,1005.7,0.0
1664319600,9.9,84.0,1005.5,0.0
1664323200,9.5,85.0,1005.2,0.0
1664326800,9.1,86.0,1005.0,0.0
1664330400,8.6,87.0,1004.6,0.0
1664334000,8.1,87.0,1004.5,0.0
1664337600,7.5,89.0,1004.1,0.0
1664341200,7.4,88.0,1003.8,0.0
1664344800,8.4,83.0,1003.7,0.0
1664348400,9.6,78.0,1003.4,0.0
1664352000,11.1,73.0,1003.1,0.0
1664355600,12.3,65.0,1002.8,0.0
1664359200,13.2,59.0,1002.7,0.0
1664362800,13.3,58.0,1002.2,0.0
1664366400,13.7,53.0,1001.8,0.0
1664370000,13.5,56.0,1001.6,0.0
1664373600,13.3,55.0,1001.3,0.0
1664377200,13.1,55.0,1001.4,0.0
1664380800,12.2,58.0,1001.7,0.0
1664384400,10.9,63.0,1001.8,0.0
1664388000,10.3,69.0,1001.7,0.0
1664391600,9.4,73.0,1001.8,0.0
1664395200,8.5,80.0,1001.9,0.0
1664398800,8.3,83.0,1001.9,0.0
1664402400,7.8,85.0,1001.8,0.0
1664406000,7.3,87.0,1001.6,0.0
1664409600,7.2,89.0,1001.5,0.0
1664413200,7.0,88.0,1001.4,0.0
1664416800,6.9,89.0,1001.3,0.0
1664420400,6.6,88.0,1001.0,0.0
1664424000,6.6,89.0,1001.1,0.1
1664427600,6.5,91.0,1001.0,0.6
1664431200,6.5,93.0,1001.0,0.1
1664434800,7.1,93.0,1000.9,0.0
1664438400,7.8,93.0,1001.0,0.0
1664442000,7.6,94.0,1001.0,0.1
1664445600,8.0,95.0,1001.2,0.0
1664449200,8.6,92.0,1001.2,0.0
1664452800,9.1,90.0,1001.4,0.1
1664456400,9.5,91.0,1001.6,0.3
1664460000,9.4,92.0,1001.7,0.0
1664463600,9.6,91.0,1002.0,0.0
1664467200,9.5,92.0,1002.7,0.0
1664470800,8.2,96.0,1003.2,0.0
1664474400,8.0,98.0,1003.5,0.0
1664478000,8.9,95.0,1003.9,0.0
1664481600,8.9,95.0,1004.4,0.1
1664485200,9.0,97.0,1004.5,0.0
1664488800,9.2,96.0,1004.7,1.2
1664492400,9.0,97.0,1005.1,1.2
1664496000,9.0,98.0,1005.4,0.0
1664499600,9.0,98.0,1005.8,0.0
1664503200,8.7,99.0,1006.4,0.0
1664506800,7.8,99.0,1007.0,0.0
1664510400,7.2,99.0,1007.6,0.0
1664514000,6.3,99.0,1008.4,0.0
1664517600,6.9,98.0,1009.5,0.0
1664521200,7.8,97.0,1010.0,0.0
1664524800,9.2,93.0,1010.7,0.0
1664528400,10.5,85.0,1011.4,0.0
1664532000,12.2,73.0,1011.8,0.0
1664535600,13.3,67.0,1012.1,0.0
1664539200,13.6,62.0,1012.4,0.0
1664542800,13.5,63.0,1012.6,0.0
1664546400,13.9,56.0,1012.6,0.0
1664550000,12.8,60.0,1013.1,0.0
1664553600,11.9,70.0,1013.5,0.0
1664557200,10.3,80.0,1013.9,0.0
1664560800,9.5,87.0,1014.3,0.0
1664564400,9.6,89.0,1014.4,0.0
1664568000,9.0,93.0,1014.4,0.0
1664571600,8.8,93.0,1014.6,0.0
1664575200,8.9,95.0,1014.4,0.0
1664578800,8.9,95.0,1014.3,0.0
1664582400,9.0,94.0,1014.2,0.0
1664586000,9.0,93.0,1014.0,0.0
1664589600,9.2,94.0,1013.7,0.0
1664593200,8.8,94.0,1013.5,0.0
1664596800,8.8,94.0,1013.1,0.0
1664600400,8.8,94.0,1012.9,0.0
1664604000,9.1,93.0,1012.9,0.3
1664607600,8.9,94.0,1012.9,0.0
1664611200,9.6,91.0,1012.5,0.0
1664614800,10.4,89.0,1012.2,0.0
1664618400,10.4,90.0,1011.9,0.1
1664622000,10.9,85.0,1011.2,0.0
1664625600,10.8,84.0,1010.6,0.0
1664629200,11.1,81.0,1010.3,0.0
1664632800,11.4,82.0,1009.6,0.0
1664636400,11.0,82.0,1009.3,0.0
1664640000,10.1,88.0,1009.0,0.0
1664643600,9.5,91.0,1008.8,0.0
1664647200,8.9,94.0,1008.7,0.0
1664650800,9.0,93.0,1008.3,0.0
1664654400,8.5,94.0,1007.9,0.0
1664658000,7.7,95.0,1007.6,0.0
1664661600,7.3,96.0,1007.7,0.0
1664665200,6.8,98.0,1007.5,0.0
1664668800,7.2,99.0,1007.2,0.0
1664672400,7.4,99.0,1007.1,0.0
1664676000,7.4,98.0,1007.1,0.0
1664679600,7.1,97.0,1006.9,0.0
1664683200,7.0,97.0,1006.8,0.0
1664686800,7.4,96.0,1006.8,0.0
1664690400,7.5,96.0,1006.6,0.0
1664694000,8.1,93.0,1006.8,0.0
1664697600,9.0,91.0,1006.6,0.0
1664701200,10.3,85.0,1006.3,0.0
1664704800,11.7,78.0,1006.1,0.0
1664708400,12.2,74.0,1006.1,0.0
1664712000,12.6,74.0,1005.7,0.0
1664715600,12.1,76.0,1005.7,0.0
1664719200,12.1,75.0,1005.5,0.0
1664722800,11.4,77.0,1005.6,0.0
1664726400,11.1,78.0,1005.6,0.0
1664730000,10.9,79.0,1005.5,0.0
1664733600,10.7,79.0,1005.6,0.0
1664737200,10.2,79.0,1005.7,0.0
1664740800,9.7,82.0,1005.6,0.0
1664744400,9.1,84.0,1005.6,0.0
1664748000,7.9,85.0,1005.8,0.0
1664751600,7.1,86.0,1005.8,0.0
1664755200,6.7,86.0,1005.7,0.0
1664758800,6.1,87.0,1005.6,0.0
1664762400,6.1,84.0,1005.7,0.0
1664766000,6.2,87.0,1005.8,0.0
1664769600,7.1,87.0,1005.7,0.0
1664773200,7.8,84.0,1005.6,0.0
1664776800,8.1,80.0,1005.7,0.0
1664780400,7.9,80.0,1005.7,0.0
1664784000,8.3,78.0,1005.6,0.0
1664787600,9.6,72.0,1005.3,0.0
1664791200,10.2,70.0,1005.0,0.0
1664794800,10.6,72.0,1005.0,0.0
1664798400,11.3,72.0,1004.8,0.0
1664802000,11.5,68.0,1004.4,0.0
1664805600,11.3,70.0,1004.2,0.0
1664809200,11.4,69.0,1004.2,0.0
1664812800,11.4,66.0,1004.3,0.0
1664816400,11.2,68.0,1003.9,0.0
1664820000,11.0,68.0,1003.6,0.0
1664823600,10.5,75.0,1003.5,0.0
1664827200,10.1,71.0,1003.2,0.0
1664830800,10.1,72.0,1003.0,0.0
1664834400,10.1,73.0,1002.8,0.0
1664838000,9.9,75.0,1002.4,0.9
1664841600,9.0,86.0,1002.2,0.1
1664845200,9.7,78.0,1001.9,0.4
1664848800,9.1,86.0,1001.9,0.6
1664852400,8.9,88.0,1002.1,0.9
1664856000,8.9,87.0,1002.3,0.1
1664859600,9.4,81.0,1002.8,0.0
1664863200,9.7,80.0,1003.2,0.0
1664866800,10.1,79.0,1003.9,0.0
1664870400,10.3,78.0,1004.6,0.0
1664874000,10.5,79.0,1005.3,0.0
1664877600,10.7,81.0,1006.0,0.0
1664881200,11.6,78.0,1006.9,0.0
1664884800,12.4,68.0,1007.5,0.0
1664888400,12.9,66.0,1008.2,0.0
1664892000,12.3,69.0,1008.9,0.0
1664895600,12.0,69.0,1009.6,0.0
1664899200,11.2,78.0,1010.4,0.0
1664902800,11.0,77.0,1011.1,0.0
1664906400,10.9,79.0,1011.6,0.0
1664910000,10.3,82.0,1012.1,0.0
1664913600,9.7,87.0,1012.5,0.0
1664917200,10.4,89.0,1013.0,0.0
1664920800,10.2,89.0,1013.5,0.0
1664924400,9.6,91.0,1013.6,0.0
1664928000,8.9,93.0,1013.8,0.0
1664931600,9.0,92.0,1013.6,0.0
1664935200,8.6,93.0,1013.8,0.1
1664938800,8.7,95.0,1013.5,0.1
1664942400,8.9,95.0,1012.9,0.0
1664946000,9.2,96.0,1012.9,0.0
1664949600,10.2,96.0,1013.1,0.0
1664953200,11.1,94.0,1012.7,0.0
1664956800,12.0,92.0,1012.8,0.0
1664960400,13.1,88.0,1012.7,0.0
1664964000,13.5,87.0,1012.5,0.0
1664967600,14.0,86.0,1012.3,0.0
1664971200,14.2,83.0,1012.4,0.0
1664974800,13.9,86.0,1012.4,0.1
1664978400,13.4,89.0,1012.5,0.0
1664982000,13.7,85.0,1012.5,0.0
1664985600,13.3,87.0,1012.5,0.0
1664989200,13.0,88.0,1012.5,0.0
1664992800,12.9,88.0,1012.8,0.0
1664996400,13.1,88.0,1012.7,0.0
1665000000,13.3,87.0,1012.8,0.0
1665003600,13.3,87.0,1012.6,0.0
1665007200,13.2,86.0,1012.6,0.0
1665010800,12.3,88.0,1012.4,0.0
1665014400,11.9,89.0,1012.2,0.0
1665018000,11.5,91.0,1011.7,0.0
1665021600,11.4,91.0,1011.4,0.0
1665025200,11.3,91.0,1010.9,0.0
1665028800,11.4,91.0,1010.5,0.0
1665032400,11.8,88.0,1010.2,0.0
1665036000,12.0,86.0,1010.5,0.0
1665039600,12.4,85.0,1010.3,0.0
1665043200,13.2,83.0,1009.9,0.0
1665046800,13.4,85.0,1010.1,0.0
1665050400,14.4,88.0,1010.4,0.0
1665054000,16.2,77.0,1010.6,0.0
1665057600,16.9,59.0,1011.7,0.0
1665061200,16.3,59.0,1012.9,0.0
1665064800,15.2,65.0,1014.0,0.0
1665068400,15.0,61.0,1014.8,0.0
1665072000,14.2,67.0,1016.1,0.0
1665075600,13.7,67.0,1016.9,0.0
1665079200,13.0,73.0,1017.4,0.0
1665082800,12.5,77.0,1018.0,0.0
1665086400,12.1,80.0,1018.6,0.0
1665090000,11.8,81.0,1019.1,0.0
1665093600,11.9,82.0,1019.3,0.0
1665097200,11.5,84.0,1019.7,0.0
1665100800,11.2,86.0,1019.8,0.0
1665104400,11.4,85.0,1020.1,0.0
1665108000,11.5,85.0,1020.3,0.0
1665111600,11.5,85.0,1020.5,0.0
1665115200,11.5,85.0,1020.8,0.0
1665118800,11.6,85.0,1020.8,0.0
1665122400,12.3,83.0,1021.1,0.0
1665126000,13.5,77.0,1021.6,0.0
1665129600,14.3,74.0,1021.8,0.0
1665133200,14.7,69.0,1021.8,0.0
1665136800,15.1,69.0,1021.6,0.0
1665140400,15.7,64.0,1021.5,0.0
1665144000,16.4,60.0,1020.7,0.0
1665147600,15.9,62.0,1020.7,0.0
1665151200,16.3,61.0,1020.5,0.0
1665154800,15.5,59.0,1020.2,0.0
1665158400,14.1,63.0,1020.2,0.0
1665162000,12.9,68.0,1020.1,0.0
1665165600,12.0,72.0,1019.6,0.0
1665169200,11.2,73.0,1019.4,0.0
1665172800,10.6,74.0,1019.1,0.0
1665176400,9.2,83.0,1018.6,0.0
1665180000,9.0,82.0,1017.9,0.0
1665183600,9.0,84.0,1017.1,0.0
1665187200,8.9,84.0,1016.2,0.0
1665190800,8.8,84.0,1015.4,0.0
1665194400,8.4,85.0,1014.8,0.0
1665198000,8.3,85.0,1014.3,0.0
1665201600,8.1,86.0,1013.9,0.0
1665205200,8.0,87.0,1013.6,0.0
1665208800,8.7,85.0,1013.2,0.0
1665212400,9.5,81.0,1013.0,0.0
1665216000,10.9,76.0,1012.5,0.0
1665219600,13.2,69.0,1012.2,0.0
1665223200,14.0,66.0,1011.8,0.0
1665226800,15.4,61.0,1011.1,0.0
1665230400,16.4,53.0,1010.5,0.0
1665234000,16.8,53.0,1010.1,0.0
1665237600,16.3,56.0,1010.0,0.0
1665241200,15.7,59.0,1010.1,0.0
1665244800,14.9,65.0,1010.2,0.0
1665248400,13.9,69.0,1010.4,0.0
1665252000,13.0,72.0,1010.4,0.0
1665255600,12.1,75.0,1010.6,0.0
1665259200,12.0,79.0,1010.7,0.0
1665262800,11.7,86.0,1010.8,0.0
1665266400,11.3,89.0,1011.0,0.0
1665270000,10.5,92.0,1011.1,0.0
1665273600,10.0,95.0,1011.5,0.0
1665277200,9.6,96.0,1011.8,0.0
1665280800,9.7,95.0,1012.3,0.0
1665284400,9.8,94.0,1012.8,0.0
1665288000,9.5,94.0,1013.3,0.0
1665291600,9.2,93.0,1013.9,0.0
1665295200,9.4,91.0,1014.8,0.0
1665298800,11.3,83.0,1015.8,0.0
1665302400,12.0,80.0,1016.8,0.0
1665306000,12.5,77.0,1017.7,0.0
1665309600,13.0,74.0,1018.4,0.0
1665313200,13.9,66.0,1018.8,0.0
1665316800,14.2,58.0,1019.2,0.0
1665320400,14.4,53.0,1019.6,0.0
1665324000,14.2,52.0,1020.0,0.0
1665327600,12.7,57.0,1020.2,0.0
1665331200,11.0,66.0,1020.9,0.0
1665334800,10.0,71.0,1021.6,0.0
1665338400,9.2,75.0,1022.1,0.0
1665342000,9.1,78.0,1022.8,0.0
1665345600,7.9,83.0,1023.1,0.0
1665349200,7.1,86.0,1023.3,0.0
1665352800,7.0,88.0,1023.7,0.0
1665356400,6.7,91.0,1024.0,0.0
1665360000,6.1,94.0,1024.2,0.0
1665363600,5.7,95.0,1024.2,0.0
1665367200,5.0,99.0,1024.3,0.0
1665370800,4.9,100.0,1024.6,0.0
1665374400,4.7,100.0,1024.7,0.0
1665378000,5.0,100.0,1024.9,0.0
1665381600,5.5,97.0,1025.1,0.0
1665385200,6.6,92.0,1025.4,0.0
1665388800,8.9,85.0,1025.4,0.0
1665392400,10.7,79.0,1025.3,0.0
1665396000,12.3,74.0,1025.1,0.0
1665399600,13.4,66.0,1024.7,0.0
1665403200,14.1,59.0,1024.1,0.0
1665406800,13.5,62.0,1023.4,0.0
1665410400,13.8,62.0,1022.6,0.0
1665414000,12.7,66.0,1022.3,0.0
1665417600,11.7,72.0,1022.0,0.0
1665421200,10.8,75.0,1021.6,0.0
1665424800,9.9,78.0,1020.9,0.0
1665428400,9.5,78.0,1020.4,0.0
1665432000,8.9,80.0,1019.8,0.0
1665435600,8.4,82.0,1019.4,0.0
1665439200,8.1,84.0,1018.7,0.0
1665442800,8.3,82.0,1017.8,0.0
1665446400,8.5,78.0,1016.8,0.0
1665450000,8.0,79.0,1015.9,0.0
1665453600,7.7,80.0,1014.9,0.0
1665457200,7.6,81.0,1014.3,0.0
1665460800,7.5,81.0,1013.7,0.0
1665464400,7.9,79.0,1013.2,0.0
1665468000,8.0,79.0,1013.1,0.0
1665471600,7.9,86.0,1013.1,0.0
1665475200,9.0,82.0,1013.2,0.0
1665478800,9.7,83.0,1013.3,0.0
1665482400,11.4,78.0,1013.7,0.0
1665486000,13.0,75.0,1013.8,0.0
1665489600,14.8,56.0,1014.0,0.0
1665493200,14.0,54.0,1014.9,0.0
1665496800,13.5,53.0,1015.2,0.0
1665500400,12.7,59.0,1015.6,0.0
1665504000,12.0,64.0,1016.2,0.0
1665507600,11.1,70.0,1016.7,0.0
1665511200,9.7,78.0,1017.1,0.0
1665514800,8.7,83.0,1017.3,0.0
1665518400,7.9,88.0,1017.6,0.0
1665522000,7.5,90.0,1017.7,0.0
1665525600,7.7,88.0,1017.8,0.0
1665529200,7.9,88.0,1018.1,0.0
1665532800,6.7,93.0,1018.3,0.0
1665536400,6.4,94.0,1018.8,0.0
1665540000,5.7,95.0,1019.1,0.0
1665543600,5.6,96.0,1019.5,0.0
1665547200,6.0,94.0,1019.6,0.0
1665550800,6.3,92.0,1020.0,0.0
1665554400,7.0,89.0,1020.4,0.0
1665558000,8.2,83.0,1020.9,0.0
1665561600,10.0,74.0,1021.2,0.0
1665565200,12.0,64.0,1021.3,0.0
1665568800,12.4,60.0,1021.5,0.0
1665572400,12.9,57.0,1021.7,0.0
1665576000,13.0,55.0,1021.8,0.0
1665579600,12.8,56.0,1021.9,0.0
1665583200,11.9,60.0,1022.1,0.0
1665586800,10.0,71.0,1022.3,0.0
1665590400,8.7,77.0,1022.5,0.0
1665594000,8.5,80.0,1022.7,0.0
1665597600,7.7,85.0,1022.8,0.0
1665601200,7.4,84.0,1023.0,0.0
1665604800,6.7,86.0,1023.4,0.0
1665608400,6.1,87.0,1023.5,0.0
1665612000,5.8,87.0,1023.7,0.0
1665615600,5.4,87.0,1023.9,0.0
1665619200,5.1,90.0,1024.0,0.0
1665622800,4.7,92.0,1024.0,0.0
1665626400,4.5,92.0,1023.9,0.0
1665630000,3.9,93.0,1023.9,0.0
1665633600,3.4,95.0,1023.9,0.0
1665637200,3.3,95.0,1024.0,0.0
1665640800,3.6,95.0,1023.9,0.0
1665644400,4.1,95.0,1023.9,0.0
1665648000,5.5,99.0,1023.8,0.0
1665651600,7.3,93.0,1023.8,0.0
1665655200,9.2,89.0,1023.6,0.0
1665658800,10.9,84.0,1023.3,0.0
1665662400,11.3,82.0,1023.2,0.0
1665666000,11.7,82.0,1022.8,0.0
1665669600,11.4,86.0,1022.7,0.0
1665673200,11.1,87.0,1022.4,0.0
1665676800,10.6,91.0,1022.1,0.0
1665680400,10.5,92.0,1022.0,0.0
1665684000,10.5,91.0,1021.8,0.0
1665687600,10.5,91.0,1021.7,0.0
1665691200,10.4,91.0,1021.6,0.0
1665694800,10.2,92.0,1021.6,0.0
1665698400,10.1,91.0,1021.3,0.0
1665702000,10.1,90.0,1020.9,0.0
1665705600,10.1,90.0,1020.6,0.0
1665709200,10.0,89.0,1020.1,0.0
1665712800,9.9,90.0,1019.8,0.0
1665716400,9.9,89.0,1019.3,0.0
1665720000,9.8,87.0,1018.9,0.0
1665723600,9.6,86.0,1018.5,0.0
1665727200,9.4,84.0,1018.2,0.0
1665730800,9.6,79.0,1018.2,0.0
1665734400,10.3,75.0,1018.2,0.0
1665738000,11.1,71.0,1017.9,0.0
1665741600,12.9,61.0,1017.5,0.0
1665745200,13.2,59.0,1017.1,0.0
1665748800,14.0,58.0,1016.7,0.0
1665752400,13.5,61.0,1016.4,0.0
1665756000,13.5,62.0,1016.2,0.0
1665759600,12.8,67.0,1016.2,0.0
1665763200,12.2,71.0,1016.1,0.0
1665766800,11.3,76.0,1016.1,0.0
1665770400,11.0,79.0,1016.0,0.0
1665774000,11.1,80.0,1016.0,0.0
1665777600,10.4,84.0,1015.8,0.0
1665781200,9.9,85.0,1015.8,0.0
1665784800,9.6,87.0,1015.5,0.0
1665788400,9.8,87.0,1015.2,0.0
1665792000,9.2,88.0,1015.0,0.0
1665795600,9.3,87.0,1014.8,0.0
1665799200,9.6,86.0,1014.5,0.0
1665802800,9.7,85.0,1014.3,0.0
1665806400,9.7,86.0,1014.3,0.0
1665810000,9.7,86.0,1014.3,0.0
1665813600,9.3,87.0,1014.1,0.0
1665817200,9.2,87.0,1014.0,0.0
1665820800,10.0,84.0,1014.2,0.0
1665824400,10.8,80.0,1014.3,0.0
1665828000,11.7,78.0,1014.6,0.0
1665831600,10.2,85.0,1014.7,0.0
1665835200,10.8,85.0,1014.3,0.0
1665838800,12.0,81.0,1014.1,0.0
1665842400,12.6,81.0,1013.7,0.0
1665846000,12.7,83.0,1013.5,0.0
1665849600,13.0,80.0,1013.7,0.0
1665853200,12.9,80.0,1013.9,0.0
1665856800,12.7,81.0,1014.2,0.0
1665860400,12.3,83.0,1014.3,0.0
1665864000,12.5,81.0,1014.1,0.0
1665867600,12.7,79.0,1014.2,0.0
1665871200,12.6,79.0,1014.0,0.0
1665874800,12.5,81.0,1013.8,0.0
1665878400,12.1,84.0,1013.7,0.0
1665882000,12.0,85.0,1013.8,0.0
1665885600,11.7,90.0,1013.7,0.0
1665889200,12.0,91.0,1013.4,0.0
1665892800,12.3,92.0,1013.7,0.0
1665896400,12.6,93.0,1013.6,0.0
1665900000,12.9,93.0,1014.2,0.0
1665903600,13.1,91.0,1014.6,0.0
1665907200,13.3,91.0,1014.6,0.0
1665910800,13.9,88.0,1014.5,0.0
1665914400,14.2,87.0,1014.5,0.0
1665918000,14.5,86.0,1014.4,0.0
1665921600,14.5,89.0,1014.4,0.0
1665925200,14.6,86.0,1014.1,0.1
1665928800,14.3,89.0,1014.0,0.0
1665932400,14.4,90.0,1014.1,0.6
1665936000,14.0,97.0,1014.1,0.4
1665939600,14.5,95.0,1014.6,0.0
1665943200,14.5,94.0,1015.0,0.0
1665946800,13.9,93.0,1015.4,0.0
1665950400,13.7,90.0,1015.6,0.0
1665954000,13.2,91.0,1016.0,0.0
1665957600,13.1,90.0,1016.1,0.0
1665961200,12.6,91.0,1016.5,0.0
1665964800,12.2,90.0,1017.2,0.0
1665968400,11.7,83.0,1017.7,0.0
1665972000,11.2,82.0,1017.5,0.0
1665975600,10.7,87.0,1018.2,0.0
1665979200,10.6,89.0,1018.8,0.0
1665982800,10.2,88.0,1019.6,0.0
1665986400,10.2,86.0,1020.5,0.0
1665990000,11.0,81.0,1021.3,0.0
1665993600,11.5,80.0,1021.9,0.0
1665997200,12.3,76.0,1022.5,0.0
1666000800,13.7,65.0,1022.9,0.0
1666004400,14.9,60.0,1023.5,0.0
1666008000,15.2,56.0,1023.6,0.0
1666011600,15.3,55.0,1023.5,0.0
1666015200,14.9,52.0,1023.6,0.0
1666018800,13.7,59.0,1023.4,0.0
1666022400,12.7,63.0,1023.7,0.0
1666026000,12.1,70.0,1023.4,0.0
1666029600,11.8,73.0,1023.2,0.0
1666033200,11.8,74.0,1022.8,0.0
1666036800,11.7,75.0,1021.7,0.1
1666040400,10.8,85.0,1020.8,2.2
1666044000,10.1,95.0,1018.1,2.2
1666047600,10.6,97.0,1015.8,2.2
1666051200,11.4,97.0,1014.2,1.6
1666054800,12.6,97.0,1013.0,1.5
1666058400,13.5,97.0,1012.1,0.0
1666062000,14.6,95.0,1012.1,0.2
1666065600,14.9,92.0,1012.7,0.0
1666069200,14.3,91.0,1013.2,0.0
1666072800,14.1,92.0,1013.9,0.0
1666076400,14.0,92.0,1014.7,0.0
1666080000,14.6,85.0,1015.4,0.0
1666083600,15.4,70.0,1015.5,0.0
1666087200,14.3,71.0,1015.9,0.0
1666090800,15.2,62.0,1015.8,0.0
1666094400,14.5,66.0,1015.9,0.0
1666098000,13.8,69.0,1015.9,0.0
1666101600,12.7,74.0,1015.8,0.0
1666105200,12.1,71.0,1015.7,0.0
1666108800,11.9,74.0,1015.4,0.0
1666112400,11.5,77.0,1015.1,0.0
1666116000,10.7,84.0,1014.3,0.0
1666119600,10.5,90.0,1013.6,0.2
1666123200,10.2,94.0,1012.6,0.0
1666126800,10.0,93.0,1011.8,1.3
1666130400,9.5,97.0,1011.3,0.1
1666134000,9.5,98.0,1010.6,3.8
1666137600,9.3,98.0,1010.8,2.8
1666141200,8.9,95.0,1011.0,0.0
1666144800,8.7,89.0,1011.4,0.0
1666148400,8.3,79.0,1012.0,0.0
1666152000,7.7,77.0,1012.6,0.0
1666155600,7.4,74.0,1013.3,0.0
1666159200,6.9,72.0,1014.2,0.0
1666162800,6.9,68.0,1015.1,0.0
1666166400,7.3,65.0,1015.9,0.0
1666170000,8.2,58.0,1016.3,0.0
1666173600,8.5,57.0,1016.7,0.0
1666177200,8.6,57.0,1017.2,0.0
1666180800,8.4,56.0,1017.8,0.0
1666184400,8.6,55.0,1018.1,0.0
1666188000,8.0,58.0,1018.6,0.0
1666191600,7.8,63.0,1019.0,0.0
1666195200,7.7,62.0,1019.6,0.0
1666198800,8.0,63.0,1020.1,0.0
1666202400,8.1,63.0,1020.4,0.0
1666206000,8.2,62.0,1020.9,0.0
1666209600,7.9,64.0,1021.3,0.0
1666213200,7.5,67.0,1021.4,0.0
1666216800,7.2,69.0,1021.4,0.0
1666220400,6.2,79.0,1021.3,0.0
1666224000,7.4,82.0,1021.4,0.0
1666227600,6.5,88.0,1021.5,0.0
1666231200,6.3,92.0,1021.5,0.1
1666234800,5.6,89.0,1021.7,0.0
1666238400,5.6,89.0,1021.9,0.0
1666242000,5.7,89.0,1021.7,0.0
1666245600,6.2,86.0,1021.9,0.0
1666249200,7.6,80.0,1022.2,0.0
1666252800,8.5,76.0,1022.5,0.0
1666256400,9.6,72.0,1022.5,0.0
1666260000,10.2,68.0,1022.5,0.0
1666263600,10.3,65.0,1022.6,0.0
1666267200,10.6,62.0,1022.2,0.0
1666270800,10.5,62.0,1022.2,0.0
1666274400,10.3,65.0,1022.3,0.0
1666278000,10.1,66.0,1022.3,0.0
1666281600,9.6,67.0,1022.3,0.0
1666285200,8.7,69.0,1022.4,0.0
1666288800,7.5,74.0,1022.3,0.0
1666292400,6.7,78.0,1022.5,0.0
1666296000,6.1,81.0,1022.6,0.0
1666299600,5.7,84.0,1022.8,0.0
1666303200,6.3,80.0,1022.7,0.0
1666306800,6.4,80.0,1022.3,0.0
1666310400,6.5,80.0,1022.1,0.0
1666314000,6.8,79.0,1021.8,0.0
1666317600,6.9,78.0,1021.5,0.0
1666321200,6.3,83.0,1021.2,0.0
1666324800,6.2,85.0,1021.1,0.0
1666328400,6.5,86.0,1021.0,0.0
1666332000,6.8,86.0,1020.8,0.0
1666335600,7.1,84.0,1021.1,0.0
1666339200,7.7,80.0,1021.3,0.0
1666342800,8.5,73.0,1021.1,0.0
1666346400,8.7,75.0,1020.7,0.0
1666350000,8.5,74.0,1020.1,0.0
1666353600,8.6,71.0,1019.7,0.0
1666357200,8.9,72.0,1019.2,0.0
1666360800,8.8,73.0,1018.9,0.0
1666364400,8.3,74.0,1018.7,0.0
1666368000,7.9,72.0,1018.5,0.0
1666371600,7.5,72.0,1018.6,0.0
1666375200,7.3,74.0,1018.4,0.0
1666378800,6.7,77.0,1018.1,0.0
1666382400,6.5,78.0,1018.0,0.0
1666386000,6.6,77.0,1017.8,0.0
1666389600,6.6,77.0,1017.1,0.0
1666393200,6.4,78.0,1016.8,0.0
1666396800,6.0,79.0,1016.4,0.0
1666400400,5.8,80.0,1015.5,0.0
1666404000,5.3,82.0,1015.2,0.0
